Concessionaria;Data;Km;Trecho
RIOSP;21/03/2023;165.000;BR-116/SP
RIOSP;21/03/2023;165.400;BR-116/SP
RIOSP;21/03/2023;209.000;BR-116/SP
RIOSP;21/03/2023;212.200;BR-116/SP
RIOSP;21/03/2023;219.300;BR-116/SP
RIOSP;21/03/2023;220.200;BR-116/SP
RIOSP;21/03/2023;223.200;BR-116/SP
RIOSP;21/03/2023;225.500;BR-116/SP
RIOSP;21/03/2023;228.750;BR-116/SP
RIOSP;21/03/2023;228.950;BR-116/SP
RIOSP;21/03/2023;281.000;BR-116/RJ
RIOSP;21/03/2023;454.000;BR-101/RJ
RIOSP;21/03/2023;485.000;BR-101/RJ
RIOSP;21/03/2023;494.400;BR-101/RJ
RIOSP;21/03/2023;494.400;BR-101/RJ
RIOSP;22/03/2023;86.950;BR-116/SP
RIOSP;22/03/2023;145.000;BR-116/SP
RIOSP;22/03/2023;145.000;BR-116/SP
RIOSP;22/03/2023;145.000;BR-116/SP
RIOSP;22/03/2023;145.200;BR-116/SP
RIOSP;22/03/2023;154.200;BR-116/SP
RIOSP;22/03/2023;159.900;BR-116/SP
RIOSP;22/03/2023;191.400;BR-116/SP
RIOSP;22/03/2023;193.500;BR-116/SP
RIOSP;22/03/2023;204.500;BR-116/SP
RIOSP;22/03/2023;212.200;BR-116/SP
RIOSP;22/03/2023;214.800;BR-116/SP
RIOSP;22/03/2023;223.450;BR-116/SP
RIOSP;22/03/2023;224.500;BR-116/SP
RIOSP;22/03/2023;227.200;BR-116/SP
RIOSP;22/03/2023;227.800;BR-116/SP
RIOSP;22/03/2023;275.000;BR-116/RJ
RIOSP;22/03/2023;319.600;BR-116/RJ
RIOSP;22/03/2023;407.000;BR-101/RJ
RIOSP;22/03/2023;505.000;BR-101/RJ
RIOSP;23/03/2023;22.000;BR-116/SP
RIOSP;23/03/2023;49.300;BR-116/SP
RIOSP;23/03/2023;51.000;BR-101/SP
RIOSP;23/03/2023;146.850;BR-116/SP
RIOSP;23/03/2023;148.100;BR-116/SP
RIOSP;23/03/2023;157.800;BR-116/SP
RIOSP;23/03/2023;160.000;BR-116/SP
RIOSP;23/03/2023;218.900;BR-116/SP
RIOSP;23/03/2023;219.800;BR-116/SP
RIOSP;23/03/2023;226.300;BR-116/SP
RIOSP;23/03/2023;229.800;BR-116/SP
RIOSP;23/03/2023;275.500;BR-116/RJ
RIOSP;23/03/2023;475.000;BR-101/RJ
RIOSP;23/03/2023;482.000;BR-101/RJ
RIOSP;23/03/2023;504.000;BR-101/RJ
RIOSP;23/03/2023;540.000;BR-101/RJ
RIOSP;24/03/2023;35.100;BR-101/SP
RIOSP;24/03/2023;46.500;BR-101/SP
RIOSP;24/03/2023;50.000;BR-101/SP
RIOSP;24/03/2023;51.100;BR-116/SP
RIOSP;24/03/2023;57.300;BR-116/SP
RIOSP;24/03/2023;68.500;BR-116/SP
RIOSP;24/03/2023;100.300;BR-116/SP
RIOSP;24/03/2023;124.400;BR-116/SP
RIOSP;24/03/2023;133.930;BR-116/SP
RIOSP;24/03/2023;141.000;BR-116/SP
RIOSP;24/03/2023;145.000;BR-116/SP
RIOSP;24/03/2023;156.300;BR-116/SP
RIOSP;24/03/2023;174.600;BR-116/SP
RIOSP;24/03/2023;209.800;BR-116/SP
RIOSP;24/03/2023;218.100;BR-116/SP
RIOSP;24/03/2023;223.000;BR-116/SP
RIOSP;24/03/2023;225.150;BR-116/SP
RIOSP;24/03/2023;229.500;BR-116/SP
RIOSP;24/03/2023;232.300;BR-116/RJ
RIOSP;24/03/2023;294.000;BR-116/RJ
RIOSP;24/03/2023;305.800;BR-116/RJ
RIOSP;24/03/2023;311.700;BR-116/RJ
RIOSP;24/03/2023;311.900;BR-116/RJ
RIOSP;24/03/2023;390.000;BR-101/RJ
RIOSP;24/03/2023;550.000;BR-101/RJ
RIOSP;25/03/2023;35.500;BR-101/SP
RIOSP;25/03/2023;38.400;BR-101/SP
RIOSP;25/03/2023;42.100;BR-116/SP
RIOSP;25/03/2023;42.500;BR-101/SP
RIOSP;25/03/2023;44.550;BR-116/SP
RIOSP;25/03/2023;45.900;BR-101/SP
RIOSP;25/03/2023;119.000;BR-116/SP
RIOSP;25/03/2023;119.000;BR-116/SP
RIOSP;25/03/2023;135.000;BR-116/SP
RIOSP;25/03/2023;140.800;BR-116/SP
RIOSP;25/03/2023;156.600;BR-116/SP
RIOSP;25/03/2023;164.000;BR-116/SP
RIOSP;25/03/2023;189.700;BR-116/SP
RIOSP;25/03/2023;211.600;BR-116/SP
RIOSP;25/03/2023;218.800;BR-116/SP
RIOSP;25/03/2023;218.800;BR-116/SP
RIOSP;25/03/2023;219.700;BR-116/RJ
RIOSP;25/03/2023;222.000;BR-116/RJ
RIOSP;25/03/2023;228.700;BR-116/SP
RIOSP;25/03/2023;229.000;BR-116/SP
RIOSP;25/03/2023;231.000;BR-116/SP
RIOSP;25/03/2023;309.900;BR-116/RJ
RIOSP;25/03/2023;409.000;BR-101/RJ
RIOSP;25/03/2023;477.000;BR-101/RJ
RIOSP;25/03/2023;490.800;BR-101/RJ
RIOSP;26/03/2023;40.800;BR-101/SP
RIOSP;26/03/2023;46.000;BR-101/SP
RIOSP;26/03/2023;46.300;BR-116/SP
RIOSP;26/03/2023;104.950;BR-116/SP
RIOSP;26/03/2023;106.200;BR-116/SP
RIOSP;26/03/2023;120.000;BR-116/SP
RIOSP;26/03/2023;154.000;BR-116/SP
RIOSP;26/03/2023;207.200;BR-116/SP
RIOSP;26/03/2023;210.200;BR-116/SP
RIOSP;26/03/2023;224.300;BR-116/SP
RIOSP;26/03/2023;227.000;BR-116/RJ
RIOSP;26/03/2023;232.200;BR-116/RJ
RIOSP;26/03/2023;236.000;BR-116/RJ
RIOSP;26/03/2023;262.000;BR-116/RJ
RIOSP;26/03/2023;275.000;BR-116/RJ
RIOSP;26/03/2023;292.750;BR-116/RJ
RIOSP;26/03/2023;300.100;BR-116/RJ
RIOSP;26/03/2023;309.900;BR-116/RJ
RIOSP;26/03/2023;311.000;BR-116/RJ
RIOSP;26/03/2023;389.000;BR-101/RJ
RIOSP;26/03/2023;404.000;BR-101/RJ
RIOSP;26/03/2023;428.000;BR-101/RJ
RIOSP;26/03/2023;452.000;BR-101/RJ
RIOSP;27/03/2023;18.850;BR-116/SP
RIOSP;27/03/2023;29.800;BR-116/SP
RIOSP;27/03/2023;39.300;BR-101/SP
RIOSP;27/03/2023;52.000;BR-101/SP
RIOSP;27/03/2023;58.600;BR-116/SP
RIOSP;27/03/2023;91.750;BR-116/SP
RIOSP;27/03/2023;105.400;BR-116/SP
RIOSP;27/03/2023;148.300;BR-116/SP
RIOSP;27/03/2023;153.000;BR-116/SP
RIOSP;27/03/2023;204.500;BR-116/SP
RIOSP;27/03/2023;204.500;BR-116/SP
RIOSP;27/03/2023;211.600;BR-116/SP
RIOSP;27/03/2023;215.000;BR-116/SP
RIOSP;27/03/2023;218.400;BR-116/SP
RIOSP;27/03/2023;222.900;BR-116/RJ
RIOSP;27/03/2023;320.000;BR-116/RJ
RIOSP;27/03/2023;385.000;BR-101/RJ
RIOSP;27/03/2023;417.000;BR-101/RJ
RIOSP;27/03/2023;419.900;BR-101/RJ
RIOSP;27/03/2023;441.000;BR-101/RJ
RIOSP;27/03/2023;443.000;BR-101/RJ
RIOSP;27/03/2023;492.500;BR-101/RJ
RIOSP;27/03/2023;499.000;BR-101/RJ
RIOSP;27/03/2023;538.000;BR-101/RJ
RIOSP;28/03/2023;25.100;BR-116/SP
RIOSP;28/03/2023;48.800;BR-101/SP
RIOSP;28/03/2023;161.000;BR-116/SP
RIOSP;28/03/2023;167.700;BR-116/SP
RIOSP;28/03/2023;186.100;BR-116/SP
RIOSP;28/03/2023;198.300;BR-116/SP
RIOSP;28/03/2023;220.500;BR-116/SP
RIOSP;28/03/2023;224.800;BR-116/SP
RIOSP;28/03/2023;228.000;BR-116/RJ
RIOSP;28/03/2023;229.700;BR-116/SP
RIOSP;28/03/2023;243.500;BR-116/RJ
RIOSP;28/03/2023;243.500;BR-116/RJ
RIOSP;28/03/2023;261.900;BR-116/RJ
RIOSP;28/03/2023;298.000;BR-116/RJ
RIOSP;28/03/2023;390.000;BR-101/RJ
RIOSP;28/03/2023;390.000;BR-101/RJ
RIOSP;28/03/2023;522.000;BR-101/RJ
RIOSP;29/03/2023;84.000;BR-116/SP
RIOSP;29/03/2023;124.000;BR-116/SP
RIOSP;29/03/2023;139.150;BR-116/SP
RIOSP;29/03/2023;141.700;BR-116/SP
RIOSP;29/03/2023;145.400;BR-116/SP
RIOSP;29/03/2023;145.750;BR-116/SP
RIOSP;29/03/2023;153.000;BR-116/SP
RIOSP;29/03/2023;170.000;BR-116/SP
RIOSP;29/03/2023;184.700;BR-116/SP
RIOSP;29/03/2023;200.100;BR-116/SP
RIOSP;29/03/2023;204.100;BR-116/SP
RIOSP;29/03/2023;207.000;BR-116/SP
RIOSP;29/03/2023;207.400;BR-116/SP
RIOSP;29/03/2023;211.000;BR-116/SP
RIOSP;29/03/2023;215.500;BR-116/SP
RIOSP;29/03/2023;225.300;BR-116/SP
RIOSP;29/03/2023;226.500;BR-116/SP
RIOSP;29/03/2023;227.000;BR-116/SP
RIOSP;29/03/2023;228.900;BR-116/SP
RIOSP;29/03/2023;230.000;BR-116/SP
RIOSP;29/03/2023;230.000;BR-116/SP
RIOSP;29/03/2023;230.500;BR-116/SP
RIOSP;29/03/2023;232.950;BR-116/RJ
RIOSP;29/03/2023;258.700;BR-116/RJ
RIOSP;29/03/2023;262.100;BR-116/RJ
RIOSP;29/03/2023;266.400;BR-116/RJ
RIOSP;29/03/2023;275.100;BR-116/RJ
RIOSP;29/03/2023;467.000;BR-101/RJ
RIOSP;30/03/2023;107.800;BR-116/SP
RIOSP;30/03/2023;115.300;BR-116/SP
RIOSP;30/03/2023;134.000;BR-116/SP
RIOSP;30/03/2023;134.000;BR-116/SP
RIOSP;30/03/2023;144.000;BR-116/SP
RIOSP;30/03/2023;209.000;BR-116/SP
RIOSP;30/03/2023;210.500;BR-116/SP
RIOSP;30/03/2023;211.900;BR-116/SP
RIOSP;30/03/2023;212.100;BR-116/SP
RIOSP;30/03/2023;224.800;BR-116/SP
RIOSP;30/03/2023;225.000;BR-116/SP
RIOSP;30/03/2023;231.000;BR-116/RJ
RIOSP;30/03/2023;231.300;BR-116/SP
RIOSP;30/03/2023;255.000;BR-116/RJ
RIOSP;30/03/2023;269.200;BR-116/RJ
RIOSP;30/03/2023;322.300;BR-116/RJ
RIOSP;30/03/2023;384.800;BR-101/RJ
RIOSP;30/03/2023;449.000;BR-101/RJ
RIOSP;30/03/2023;481.700;BR-101/RJ
RIOSP;30/03/2023;542.000;BR-101/RJ
RIOSP;31/03/2023;9.000;BR-116/SP
RIOSP;31/03/2023;35.000;BR-101/SP
RIOSP;31/03/2023;41.000;BR-116/SP
RIOSP;31/03/2023;45.100;BR-101/SP
RIOSP;31/03/2023;96.100;BR-116/SP
RIOSP;31/03/2023;108.800;BR-116/SP
RIOSP;31/03/2023;111.600;BR-116/SP
RIOSP;31/03/2023;114.000;BR-116/SP
RIOSP;31/03/2023;116.700;BR-116/SP
RIOSP;31/03/2023;118.000;BR-116/SP
RIOSP;31/03/2023;126.500;BR-116/SP
RIOSP;31/03/2023;139.900;BR-116/SP
RIOSP;31/03/2023;182.800;BR-116/SP
RIOSP;31/03/2023;186.500;BR-116/SP
RIOSP;31/03/2023;211.100;BR-116/SP
RIOSP;31/03/2023;211.300;BR-116/SP
RIOSP;31/03/2023;216.500;BR-116/SP
RIOSP;31/03/2023;216.500;BR-116/SP
RIOSP;31/03/2023;219.000;BR-116/SP
RIOSP;31/03/2023;219.400;BR-116/SP
RIOSP;31/03/2023;224.900;BR-116/SP
RIOSP;31/03/2023;226.300;BR-116/RJ
RIOSP;31/03/2023;227.500;BR-116/SP
RIOSP;31/03/2023;230.000;BR-116/RJ
RIOSP;31/03/2023;233.000;BR-116/RJ
RIOSP;31/03/2023;262.000;BR-116/RJ
RIOSP;31/03/2023;268.000;BR-116/RJ
RIOSP;31/03/2023;284.000;BR-116/RJ
RIOSP;31/03/2023;285.200;BR-116/RJ
RIOSP;31/03/2023;292.600;BR-116/RJ
RIOSP;31/03/2023;303.000;BR-116/RJ
RIOSP;31/03/2023;324.000;BR-116/RJ
RIOSP;31/03/2023;382.000;BR-101/RJ
RIOSP;31/03/2023;408.000;BR-101/RJ
RIOSP;31/03/2023;473.000;BR-101/RJ
RIOSP;31/03/2023;512.900;BR-101/RJ
RIOSP;31/03/2023;527.000;BR-101/RJ
RIOSP;31/03/2023;527.000;BR-101/RJ
RIOSP;31/03/2023;539.000;BR-101/RJ
RIOSP;01/04/2023;53.800;BR-116/SP
RIOSP;01/04/2023;56.300;BR-116/SP
RIOSP;01/04/2023;91.000;BR-116/SP
RIOSP;01/04/2023;113.100;BR-116/SP
RIOSP;01/04/2023;134.600;BR-116/SP
RIOSP;01/04/2023;205.100;BR-116/SP
RIOSP;01/04/2023;206.500;BR-116/SP
RIOSP;01/04/2023;210.000;BR-116/SP
RIOSP;01/04/2023;211.500;BR-116/SP
RIOSP;01/04/2023;212.600;BR-116/SP
RIOSP;01/04/2023;226.000;BR-116/SP
RIOSP;01/04/2023;228.100;BR-116/RJ
RIOSP;01/04/2023;228.100;BR-116/RJ
RIOSP;01/04/2023;229.500;BR-116/RJ
RIOSP;01/04/2023;230.000;BR-116/SP
RIOSP;01/04/2023;230.200;BR-116/SP
RIOSP;01/04/2023;230.500;BR-116/SP
RIOSP;01/04/2023;230.800;BR-116/SP
RIOSP;01/04/2023;233.000;BR-116/RJ
RIOSP;01/04/2023;245.450;BR-116/RJ
RIOSP;01/04/2023;264.700;BR-116/RJ
RIOSP;01/04/2023;400.000;BR-116/RJ
RIOSP;01/04/2023;400.700;BR-116/RJ
RIOSP;01/04/2023;413.000;BR-116/RJ
RIOSP;01/04/2023;474.000;BR-116/RJ
RIOSP;01/04/2023;495.000;BR-116/RJ
RIOSP;01/04/2023;501.500;BR-116/RJ
RIOSP;02/04/2023;37.000;BR-116/SP
RIOSP;02/04/2023;47.700;BR-116/SP
RIOSP;02/04/2023;86.100;BR-116/SP
RIOSP;02/04/2023;125.500;BR-116/SP
RIOSP;02/04/2023;165.700;BR-116/SP
RIOSP;02/04/2023;166.600;BR-116/SP
RIOSP;02/04/2023;223.300;BR-116/SP
RIOSP;02/04/2023;224.800;BR-116/RJ
RIOSP;02/04/2023;224.800;BR-116/RJ
RIOSP;02/04/2023;390.000;BR-116/RJ
RIOSP;02/04/2023;393.000;BR-116/RJ
RIOSP;02/04/2023;482.000;BR-116/RJ
RIOSP;02/04/2023;528.000;BR-116/RJ
RIOSP;03/04/2023;110.000;BR-116/SP
RIOSP;03/04/2023;126.000;BR-116/SP
RIOSP;03/04/2023;157.500;BR-116/SP
RIOSP;03/04/2023;166.200;BR-116/SP
RIOSP;03/04/2023;204.500;BR-116/SP
RIOSP;03/04/2023;204.500;BR-116/SP
RIOSP;03/04/2023;212.500;BR-116/SP
RIOSP;03/04/2023;224.100;BR-116/SP
RIOSP;03/04/2023;225.000;BR-116/SP
RIOSP;03/04/2023;225.600;BR-116/SP
RIOSP;03/04/2023;226.700;BR-116/SP
RIOSP;03/04/2023;227.600;BR-116/SP
RIOSP;03/04/2023;229.000;BR-116/SP
RIOSP;03/04/2023;291.000;BR-116/RJ
RIOSP;03/04/2023;298.000;BR-116/RJ
RIOSP;03/04/2023;298.100;BR-116/RJ
RIOSP;03/04/2023;302.000;BR-116/RJ
RIOSP;03/04/2023;312.150;BR-116/RJ
RIOSP;03/04/2023;393.000;BR-116/RJ
RIOSP;03/04/2023;394.900;BR-116/RJ
RIOSP;03/04/2023;407.000;BR-116/RJ
RIOSP;03/04/2023;428.000;BR-116/RJ
RIOSP;03/04/2023;436.000;BR-116/RJ
RIOSP;03/04/2023;437.000;BR-116/RJ
RIOSP;03/04/2023;577.000;BR-116/RJ
RIOSP;04/04/2023;36.300;BR-116/SP
RIOSP;04/04/2023;145.000;BR-116/SP
RIOSP;04/04/2023;145.500;BR-116/SP
RIOSP;04/04/2023;152.000;BR-116/SP
RIOSP;04/04/2023;185.800;BR-116/SP
RIOSP;04/04/2023;221.650;BR-116/SP
RIOSP;04/04/2023;224.300;BR-116/SP
RIOSP;04/04/2023;229.000;BR-116/RJ
RIOSP;04/04/2023;243.000;BR-116/RJ
